Time,U_mean,U_max
2/11/2008 18:20,8.86,9.68
2/11/2008 18:29,8.58,9.53
2/11/2008 18:40,8.33,9.07
2/11/2008 18:49,8.16,8.92
2/11/2008 19:00,7.755,8.77
2/11/2008 19:09,7.714,8.46
2/11/2008 19:20,7.396,8.46
2/11/2008 19:30,7.21,8.46
2/11/2008 19:39,7.577,8.61
2/11/2008 19:50,7.675,8.46
2/11/2008 19:59,6.348,8.15
2/11/2008 20:10,5.528,6.776
2/11/2008 20:19,5.827,6.623
2/11/2008 20:30,6.464,7.541
2/11/2008 20:39,6.014,6.929
2/11/2008 20:50,5.77,6.623
2/11/2008 21:00,5.257,6.317
2/11/2008 21:09,6.676,7.541
2/11/2008 21:20,7.496,7.847
2/11/2008 21:29,6.696,7.694
2/11/2008 21:40,6.874,7.694
2/11/2008 21:49,6.147,7.541
2/11/2008 22:00,5.98,7.235
2/11/2008 22:09,6.148,6.776
2/11/2008 22:20,6.286,7.235
2/11/2008 22:30,6.286,7.082
2/11/2008 22:39,5.552,6.317
2/11/2008 22:50,6.401,6.929
2/11/2008 22:59,5.741,6.623
2/11/2008 23:10,5.185,5.705
2/11/2008 23:19,5.49,6.164
2/11/2008 23:30,5.363,6.164
2/11/2008 23:39,5.879,6.47
2/11/2008 23:50,6.375,7.082
2/12/2008 0:00,7.033,7.694
2/12/2008 0:09,6.862,7.388
2/12/2008 0:20,6.302,6.929
2/12/2008 0:29,5.294,6.47
2/12/2008 0:40,4.665,5.093
2/12/2008 0:49,4.872,5.858
2/12/2008 1:00,4.411,4.94
2/12/2008 1:09,4.476,5.399
2/12/2008 1:20,4.748,5.552
2/12/2008 1:30,5.492,6.011
2/12/2008 1:39,5.681,6.317
2/12/2008 1:50,6.144,6.47
2/12/2008 1:59,5.687,6.164
2/12/2008 2:10,5.124,5.705
2/12/2008 2:19,4.448,5.093
2/12/2008 2:30,4.592,5.399
2/12/2008 2:39,4.304,4.787
2/12/2008 2:50,4.505,4.94
2/12/2008 3:00,5.003,5.399
2/12/2008 3:09,4.891,5.399
2/12/2008 3:20,4.507,4.787
2/12/2008 3:29,5.112,6.011
2/12/2008 3:40,5.319,6.164
2/12/2008 3:49,4.392,5.093
2/12/2008 4:00,4.22,4.481
2/12/2008 4:09,4.121,4.481
2/12/2008 4:20,4.157,5.093
2/12/2008 4:30,4.724,6.317
2/12/2008 4:39,4.673,5.246
2/12/2008 4:50,4.951,6.317
2/12/2008 4:59,5.061,5.552
2/12/2008 5:10,4.751,5.399
2/12/2008 5:19,4.617,5.399
2/12/2008 5:30,5.179,6.011
2/12/2008 5:39,5.521,6.929
2/12/2008 5:50,5.508,7.388
2/12/2008 6:00,5.573,7.235
2/12/2008 6:09,5.643,7.541
2/12/2008 6:20,5.897,7.847
2/12/2008 6:29,6.119,6.776
2/12/2008 6:40,5.954,8.15
2/12/2008 6:49,4.16,4.94
2/12/2008 7:00,5.015,6.929
2/12/2008 7:09,5.534,7.235
2/12/2008 7:20,5.337,6.623
2/12/2008 7:30,6.035,7.541
2/12/2008 7:39,5.988,7.082
2/12/2008 7:50,5.77,6.47
2/12/2008 7:59,5.869,6.011
2/12/2008 8:10,5.873,6.164
2/12/2008 8:19,5.87,6.623
2/12/2008 8:30,6.515,7.541
2/12/2008 8:39,6.295,7.541
2/12/2008 8:50,5.917,7.694
2/12/2008 9:00,5.816,6.929
2/12/2008 9:09,5.602,7.082
2/12/2008 9:20,5.645,8.92
2/12/2008 9:29,5.394,6.776
2/12/2008 9:40,5.88,7.694
2/12/2008 9:49,4.945,6.47
2/12/2008 10:00,4.296,5.705
2/12/2008 10:09,4.593,6.929
2/12/2008 10:20,4.803,10.91
2/12/2008 10:30,3.823,4.634
2/12/2008 10:39,4.231,7.082
2/12/2008 10:50,3.852,4.634
2/12/2008 10:59,3.348,4.022
2/12/2008 11:10,3.708,4.634
2/12/2008 11:19,4.513,5.246
2/12/2008 11:30,5.107,6.47
2/12/2008 11:39,5.619,6.317
2/12/2008 11:50,5.971,6.929
2/12/2008 12:00,5.754,6.776
2/12/2008 12:09,5.934,7.388
2/12/2008 12:20,6.39,7.541
2/12/2008 12:29,7.287,8.31
2/12/2008 12:40,7.294,8.92
2/12/2008 12:49,6.631,7.847
2/12/2008 13:00,6.667,8
2/12/2008 13:09,6.245,7.847
2/12/2008 13:20,6.567,8.15
2/12/2008 13:30,7.013,8.15
2/12/2008 13:39,6.517,7.694
2/12/2008 13:50,7.063,8.92
2/12/2008 13:59,6.833,8.15
2/12/2008 14:10,7.004,8.61
2/12/2008 14:19,7.452,9.07
2/12/2008 14:30,7.342,8.46
2/12/2008 14:39,6.696,8.61
2/12/2008 14:50,6.956,8.15
2/12/2008 15:00,6.498,8.15
2/12/2008 15:09,6.894,7.541
2/12/2008 15:20,6.201,7.388
2/12/2008 15:29,6.335,7.541
2/12/2008 15:40,6.73,7.694
2/12/2008 15:49,6.27,7.694
2/12/2008 16:00,6.17,7.235
2/12/2008 16:09,6.489,7.694
2/12/2008 16:20,6.612,7.388
2/12/2008 16:30,6.258,7.235
2/12/2008 16:39,6.182,6.929
2/12/2008 16:50,6.62,7.235
2/12/2008 16:59,6.151,6.623
2/12/2008 17:10,6.005,6.929
2/12/2008 17:19,5.897,6.929
2/12/2008 17:30,6.04,7.082
2/12/2008 17:39,5.804,6.164
2/12/2008 17:50,6.508,7.082
2/12/2008 18:00,6.437,7.082
2/12/2008 18:09,6.376,6.623
2/12/2008 18:20,6.021,6.47
2/12/2008 18:29,5.765,6.164
2/12/2008 18:40,5.552,6.929
2/12/2008 18:49,5.645,5.858
2/12/2008 19:00,6.176,7.235
2/12/2008 19:09,4.972,5.246
2/12/2008 19:20,4.647,4.94
2/12/2008 19:30,4.662,4.787
2/12/2008 19:39,4.7,4.94
2/12/2008 19:50,4.73,4.94
2/12/2008 19:59,4.895,5.093
2/12/2008 20:10,5.082,5.399
2/12/2008 20:19,5.141,5.552
2/12/2008 20:30,5.121,5.399
2/12/2008 20:39,5.224,5.705
2/12/2008 20:50,5.426,5.705
2/12/2008 21:00,5.56,5.858
2/12/2008 21:09,5.724,6.011
2/12/2008 21:20,5.344,5.552
2/12/2008 21:29,5.158,5.399
2/12/2008 21:40,5.246,5.399
2/12/2008 21:49,5.329,5.399
2/12/2008 22:00,5.071,5.399
2/12/2008 22:09,4.598,4.94
2/12/2008 22:20,4.221,4.634
2/12/2008 22:30,4.606,5.093
2/12/2008 22:39,5.446,5.705
2/12/2008 22:50,5.59,5.705
2/12/2008 22:59,5.163,5.399
2/12/2008 23:10,5.333,5.705
2/12/2008 23:19,5.581,5.858
2/12/2008 23:30,5.887,6.164
2/12/2008 23:39,5.733,5.858
2/12/2008 23:50,6.109,6.47
2/13/2008 0:00,6.272,6.47
2/13/2008 0:09,6.241,6.47
2/13/2008 0:20,6.168,6.317
2/13/2008 0:29,6.237,6.47
2/13/2008 0:40,5.95,6.011
2/13/2008 0:49,5.96,6.317
2/13/2008 1:00,6.088,6.164
2/13/2008 1:09,5.941,6.317
2/13/2008 1:20,5.283,5.705
2/13/2008 1:30,5.015,5.246
2/13/2008 1:39,5.211,5.552
2/13/2008 1:50,5.52,5.705
2/13/2008 1:59,5.109,5.399
2/13/2008 2:10,4.757,4.94
2/13/2008 2:19,4.937,5.093
2/13/2008 2:30,5.1,5.552
